"UNIV. NACIONAL DEL COMAHUE","DISEÑO INDUSTRIAL","2020-10-16","FREDERICK FLETCHER","2003-03-26","7220","MATTHEW01@GMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN KINESIOLOGÍA Y FISIATRÍA","2020-11-30","NICHOLAS FREEMAN","2014-10-14","4626","AMANDASEXTON@GMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","INGENIERÍA EN INFORMÁTICA","2020-12-29","DAWN MARTINEZ","1946-02-01","8183","SUMMERSALEXANDER@YAHOO.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN CIENCIAS GEOLÓGICAS","2020-11-13","RODNEY THOMPSON","1992-06-18","3453","UROBERTSON@HOTMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN SOCIOLOGÍA ","2020-12-29","AMBER STEVENSON","1908-02-05","6032","JEFFMORGAN@HOTMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS","2020-09-11","CARLOS JOHNSON","1975-02-13","6614","OWENGEORGE@YAHOO.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN TERAPIA OCUPACIONAL","2020-09-04","ANTHONY JACKSON","1950-06-24","8534","WILLIAMSTRACY@YAHOO.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN PSICOLOGÍA","2020-12-05","CODY KRAMER","1915-11-30","7601","WHITEJEFFERY@GMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN MUSICOTERAPIA","2020-10-25","JOSEPH JOHNSON","1984-03-11","3137","DANIELREYNOLDS@HOTMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","FARMACIA","2021-01-15","ALEXANDER MCCOY","1938-03-01","5515","WENDY07@GMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN CIENCIAS BIOLÓGICAS","2020-12-21","TAYLOR TAYLOR","1949-03-15","6352","JEREMYJONES@HOTMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN GESTIÓN DE AGROALIMENTOS","2020-11-02","SEAN WEISS","1933-04-09","2916","DANARODRIGUEZ@GMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN CIENCIAS DE LA EDUCACIÓN ","2020-12-28","CHRISTOPHER WALKER DDS","1940-01-19","7169","CHRISTINAMENDOZA@YAHOO.COM"
"UNIV. NACIONAL DEL COMAHUE","INGENIERÍA ELECTRÓNICA","2021-01-14","JAMES HOFFMAN","1963-08-30","9310","JAMIEJOHNSON@HOTMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN ADMINISTRACIÓN ","2020-12-18","RACHEL RIVERA","1947-10-12","6300","OBROWN@YAHOO.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS","2020-11-05","JAMES GOLDEN","1929-03-02","5569","KEVINHESS@GMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","MEDICINA","2021-01-31","MEGAN GLOVER","2021-01-25","8129","JONESDEBORAH@HOTMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN PLANIFICACIÓN Y DISEÑO DEL PAISAJE","2021-01-12","KRISTA CLAYTON","1975-11-12","6625","MAURICE27@HOTMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN PLANIFICACIÓN Y DISEÑO DEL PAISAJE","2020-12-22","LINDSAY PARKER","1956-07-30","9213","SIMONDEREK@HOTMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","DISEÑO DE IMAGEN Y SONIDO","2020-12-31","LARRY GEORGE","1919-07-31","4133","DAVIDROBINSON@HOTMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN PRODUCCIÓN DE BIOIMAGENES","2021-01-28","MONIQUE CERVANTES","1978-12-09","5421","SARAH24@HOTMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","AGRONOMÍA","2020-12-07","MELISSA HOGAN","2020-10-10","4601","JESUS78@GMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN PRODUCCIÓN DE BIOIMAGENES","2020-09-02","HALEY CARPENTER","1955-03-29","3585","YSHEPHERD@YAHOO.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN CIENCIAS AMBIENTALES","2021-01-18","KRISTIN PERKINS","2009-03-31","3355","SAMUEL60@GMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","DISEÑO DE IMAGEN Y SONIDO","2020-09-06","EDWARD TAYLOR","1965-11-30","9050","WHITEHEADSHANE@HOTMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","INGENIERÍA ELECTRÓNICA","2020-10-21","JOSHUA PATTERSON","1974-12-07","7208","BAILEYROSE@YAHOO.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN CIENCIAS GEOLÓGICAS","2020-10-05","CASEY LEWIS","1938-08-24","3445","JOHNSONCHRISTIAN@YAHOO.COM"
"UNIV. NACIONAL DEL COMAHUE","CONTADOR PÚBLICO ","2020-10-25","ALLISON MILLER","1976-08-13","8181","AALVAREZ@GMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN CIENCIAS ANTROPOLÓGICAS","2020-09-19","SHARON HUGHES","1971-07-12","4147","GARYREILLY@HOTMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN CIENCIAS GEOLÓGICAS","2021-01-15","KENNETH ADAMS","1911-05-10","1761","DOUGLAS67@HOTMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","DISEÑO DE IMAGEN Y SONIDO","2020-09-19","ROBERT CARPENTER","1937-03-10","5461","ANTHONYSMITH@HOTMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","CONTADOR PÚBLICO ","2020-12-01","MICHAEL HUNTER","2004-04-23","1718","MARK05@YAHOO.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN PLANIFICACIÓN Y DISEÑO DEL PAISAJE","2020-12-25","MEGHAN WILLIAMS","1911-01-05","9311","BURKEDAVID@HOTMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN MUSICOTERAPIA","2020-11-04","RUBEN KING","1931-12-28","4163","JORDANTERRY@GMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS","2020-09-08","JOSEPH ESTRADA","1908-01-13","6643","OATKINSON@GMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","INGENIERÍA EN INFORMÁTICA","2020-12-15","JOHN BENTON","2007-11-06","1669","KIMBERLY17@YAHOO.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN CIENCIA POLÍTICA ","2020-11-22","NICOLE GARCIA","1993-02-09","4632","DANIELLE04@GMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN PSICOLOGÍA","2021-01-06","ELIZABETH MILLER","1966-11-05","2181","MONICA02@YAHOO.COM"
"UNIV. NACIONAL DEL COMAHUE","INGENIERÍA ELECTRÓNICA","2021-01-13","MATTHEW BENNETT","1954-05-18","2301","FMORAN@YAHOO.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN CIENCIA POLÍTICA ","2020-11-09","MICHAEL SMITH","1936-09-16","1889","MELANIEBRADLEY@HOTMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","ACTUARIO ","2021-01-13","BRANDON SMITH","1924-10-23","7003","SAMANTHA03@GMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN CIENCIAS AMBIENTALES","2021-01-12","TIMOTHY LEWIS","1966-08-25","5475","SANDERSDEBORAH@YAHOO.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN RELACIONES DEL TRABAJO ","2020-12-01","COURTNEY JOHNSON","1945-08-11","3013","VMITCHELL@HOTMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","DISEÑO INDUSTRIAL","2020-09-30","DIANE JIMENEZ","1924-07-25","9407","SJOHNSON@YAHOO.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN KINESIOLOGÍA Y FISIATRÍA","2021-01-14","NICHOLAS HUNTER","2019-04-18","5721","TAYLORDAVID@HOTMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN CIENCIA POLÍTICA ","2020-09-15","MALLORY MOORE","1914-06-24","2907","HAYDENTHOMAS@GMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN PLANIFICACIÓN Y DISEÑO DEL PAISAJE","2020-09-08","AMANDA JORDAN","1939-09-10","3522","ROBERT92@GMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN ARTES","2020-11-21","FRANCIS BELL","2002-09-11","4135","XBROOKS@HOTMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN SOCIOLOGÍA ","2020-09-14","JASON CHEN","2000-04-11","5343","GARNERANTHONY@HOTMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","ACTUARIO ","2020-11-29","DAVID DILLON","1967-07-21","5276","BERGERASHLEY@GMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","CIENCIAS VETERINARIAS","2020-11-21","FRANK MILLER","1919-09-11","5357","EPHILLIPS@GMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","INGENIERÍA ELECTRÓNICA","2020-11-07","MICHELE RODRIGUEZ","1957-04-16","6009","ANDRADEJEFF@YAHOO.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS","2020-10-07","TIMOTHY KELLER","1943-08-25","5605","MMCCALL@HOTMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","INGENIERÍA ELECTRÓNICA","2020-11-14","MEGAN NELSON","2016-01-07","2635","JASON60@YAHOO.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN RELACIONES DEL TRABAJO ","2021-01-27","TIMOTHY HERNANDEZ","1918-03-03","5321","JULIEKIM@GMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","INGENIERÍA ELECTRÓNICA","2020-11-06","CARLOS GARZA","1989-02-25","3216","HAYNESLARRY@GMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN PRODUCCIÓN DE BIOIMAGENES","2021-01-15","MARIO JOHNSON","1962-06-13","9111","TSOLIS@GMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN PLANIFICACIÓN Y DISEÑO DEL PAISAJE","2020-12-16","REBECCA JORDAN","1927-01-11","7118","JENNIFERPENNINGTON@HOTMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","INGENIERÍA EN INFORMÁTICA","2020-12-12","DENISE HARPER","1941-07-06","1871","RALPH20@GMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","MEDICINA","2020-12-10","JOSHUA BAILEY","1962-07-07","7153","DAVIDJONES@GMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","CONTADOR PÚBLICO ","2020-10-31","AMANDA HILL","1990-04-08","8129","TYLER57@HOTMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN PRODUCCIÓN DE BIOIMAGENES","2020-09-19","RICARDO TAYLOR","1919-07-08","1684","WHITNEY61@HOTMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","MEDICINA","2021-01-24","CYNTHIA SNYDER","1987-12-08","2175","WEBERSABRINA@YAHOO.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN PSICOLOGÍA","2020-09-13","SANDRA JOHNSON","1951-04-24","5565","XMEZA@GMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","DISEÑO DE IMAGEN Y SONIDO","2020-09-30","JESSICA GRIFFIN","2005-04-06","3714","MARTINEZBONNIE@GMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","INGENIERÍA ELECTRÓNICA","2020-11-12","AMY FRANK","1968-06-06","2944","QCOOK@HOTMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN CIENCIAS AMBIENTALES","2020-10-19","MATTHEW HUGHES","1969-09-13","6665","MCGUIRELAURA@YAHOO.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN CIENCIAS DE LA COMPUTACIÓN","2020-10-02","JAMES ROMERO","1936-04-17","1617","TRANALEXANDRA@GMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN PLANIFICACIÓN Y DISEÑO DEL PAISAJE","2020-10-13","JESSICA GRAVES","1921-03-09","6651","RODRIGUEZWILLIAM@GMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN CIENCIA POLÍTICA ","2020-10-15","ELIZABETH HARRIS","1966-09-05","1847","MCARR@YAHOO.COM"
"UNIV. NACIONAL DEL COMAHUE","DISEÑO INDUSTRIAL","2020-10-22","NATALIE LOWE","1920-10-05","6277","ANN54@GMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","INGENIERÍA EN INFORMÁTICA","2021-01-17","RANDY ROJAS","1907-10-02","4164","CWEBB@HOTMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","MEDICINA","2020-12-13","JORDAN GOMEZ","1918-04-29","1897","DAVID93@YAHOO.COM"
"UNIV. NACIONAL DEL COMAHUE","FARMACIA","2020-11-26","STEPHEN GOODMAN","1996-02-01","6321","DAVID38@HOTMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","DISEÑO DE IMAGEN Y SONIDO","2020-09-22","KIMBERLY ESPARZA","1994-12-04","8307","JEFFREYCOOPER@GMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN GESTIÓN DE AGROALIMENTOS","2020-11-03","COREY MCCOY","1968-11-23","4178","DMILLER@GMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","CIENCIAS VETERINARIAS","2020-12-20","DR. JUSTIN KLEIN JR.","1989-03-23","9210","ROBERTVEGA@GMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","AGRONOMÍA","2021-01-19","MEAGAN HARMON","1995-06-18","9101","WENDYFIGUEROA@HOTMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN PRODUCCIÓN DE BIOIMAGENES","2021-01-08","LAUREN HUNTER","1974-01-18","1983","SGROSS@YAHOO.COM"
"UNIV. NACIONAL DEL COMAHUE","INGENIERÍA EN INFORMÁTICA","2020-10-17","DEREK WARREN","2008-09-06","3531","UMOORE@HOTMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN TERAPIA OCUPACIONAL","2021-01-28","BRIAN RICHARDS","2016-02-03","1735","BROWNELIZABETH@HOTMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","ACTUARIO ","2020-12-18","MICHAEL ANDERSON","1959-01-20","3530","EREED@YAHOO.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN SOCIOLOGÍA ","2020-10-25","DENISE GRAY","1918-07-23","2754","REEDJONATHAN@GMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN PSICOLOGÍA","2021-01-03","SCOTT COLEMAN","1930-05-23","3158","GUTIERREZSCOTT@HOTMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN PRODUCCIÓN DE BIOIMAGENES","2020-11-07","REBECCA OLSON","1993-05-02","3589","KIMBERLY98@GMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN CIENCIAS DE LA EDUCACIÓN ","2020-11-01","CORY DAVIS","1963-12-28","3730","JAMIE28@YAHOO.COM"
"UNIV. NACIONAL DEL COMAHUE","ACTUARIO ","2020-11-02","ALEXANDER DURHAM","1958-04-27","2352","ALAN12@HOTMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN CIENCIAS DE LA COMPUTACIÓN","2020-12-04","DANIEL CLARKE","2008-12-10","6239","VSHEPARD@YAHOO.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN CIENCIAS AMBIENTALES","2020-09-24","SUSAN WALLACE","2003-03-13","2828","LAUREN17@GMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","DISEÑO INDUSTRIAL","2021-01-06","ROBERT GRIFFITH","1938-02-11","3133","CHRISTIAN64@YAHOO.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN SOCIOLOGÍA ","2020-10-06","JEFFREY CURTIS","1937-10-13","7601","MHENDRICKS@YAHOO.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN ARTES","2020-11-12","MICHELLE HARRIS","1968-02-11","8187","DAVID24@YAHOO.COM"
"UNIV. NACIONAL DEL COMAHUE","INGENIERÍA MECÁNICA","2020-11-27","KENNETH HILL","1932-02-23","5363","CHRISTOPHERWRIGHT@GMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN PRODUCCIÓN DE BIOIMAGENES","2020-10-06","BRIAN SMITH","1921-12-28","4231","YHENDERSON@HOTMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","INGENIERÍA ELECTRÓNICA","2020-09-24","AMBER HALL","1970-06-24","7267","BHOWARD@YAHOO.COM"
"UNIV. NACIONAL DEL COMAHUE","DISEÑO INDUSTRIAL","2020-09-21","KIMBERLY SMITH","1946-01-18","5713","KEVINRIVERA@GMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","AGRONOMÍA","2020-09-14","MR. ALEX COPELAND","1944-09-21","5763","WELLIS@HOTMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN KINESIOLOGÍA Y FISIATRÍA","2020-09-21","OMAR ROSS","1922-03-06","7165","MATTHEWKING@GMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN CIENCIAS DE LA EDUCACIÓN ","2020-12-20","ROBERT HAHN","1907-07-01","8361","EDWARDRODRIGUEZ@HOTMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN CIENCIAS AMBIENTALES","2021-01-08","TAYLOR JENSEN","2010-02-03","3712","VANESSAWALL@YAHOO.COM"
"UNIV. NACIONAL DEL COMAHUE","AGRONOMÍA","2021-01-27","COURTNEY BRYAN","1991-01-07","1856","HOWARDZACHARY@HOTMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN TERAPIA OCUPACIONAL","2021-01-09","MICHAEL PETERSON","1914-09-07","3382","MYERSJEFF@YAHOO.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN CIENCIAS ANTROPOLÓGICAS","2020-12-13","WILLIAM BELL","1957-02-12","2109","ERIN70@GMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","CIENCIAS VETERINARIAS","2020-11-09","KRISTINE COLEMAN","1976-07-30","3412","DANACOLE@YAHOO.COM"
"UNIV. NACIONAL DEL COMAHUE","MEDICINA","2020-10-13","SUSAN WOLF","1930-04-30","5615","CROSS@YAHOO.COM"
"UNIV. NACIONAL DEL COMAHUE","TÉCNICO PARA BIOTERIOS ","2021-01-03","JENNIFER SCHROEDER","2015-01-20","2722","DANIELLE61@YAHOO.COM"
"UNIV. NACIONAL DEL COMAHUE","FARMACIA","2020-12-12","CRAIG HAWKINS","1979-08-31","5331","KLINEANDREW@YAHOO.COM"
"UNIV. NACIONAL DEL COMAHUE","MEDICINA","2021-01-12","DAVID HODGE","1914-10-23","3412","MARGARETFIGUEROA@HOTMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN ARTES","2020-09-12","MOLLY FOWLER","1953-05-05","8187","STEPHANIE22@YAHOO.COM"
"UNIV. NACIONAL DEL COMAHUE","INGENIERÍA MECÁNICA","2020-09-05","MATTHEW FROST","1908-06-25","6042","HPARKER@HOTMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN ADMINISTRACIÓN ","2020-12-03","RICHARD FOSTER","1994-08-22","7223","MICHAELBUCHANAN@YAHOO.COM"
"UNIV. NACIONAL DEL COMAHUE","MEDICINA","2021-01-04","FELICIA COLEMAN","1929-05-11","8146","HWILLIAMS@YAHOO.COM"
"UNIV. NACIONAL DEL COMAHUE","INGENIERÍA MECÁNICA","2021-01-10","CASSANDRA ACOSTA","1987-01-01","8332","WAYNE25@GMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","MEDICINA","2020-12-09","REBECCA SWEENEY","1958-10-09","6433","EHERNANDEZ@HOTMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN CIENCIAS ANTROPOLÓGICAS","2020-12-11","MORGAN DENNIS PHD","1945-12-22","2521","JOHNSONLEAH@YAHOO.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN CIENCIAS BIOLÓGICAS","2020-12-20","RAYMOND MOORE","2000-10-04","2728","DENISEOBRIEN@HOTMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","CONTADOR PÚBLICO ","2020-09-10","DUANE FOWLER","2019-01-26","1872","STEVEN63@HOTMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","ARQUITECTURA","2020-12-28","WILLIAM JOHNSON","2001-07-12","3117","SMITHCODY@YAHOO.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN PSICOLOGÍA","2021-01-29","JENNIFER DAVIS MD","1950-11-10","6453","LHERNANDEZ@HOTMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","ACTUARIO ","2020-09-26","KIMBERLY BOOTH","1955-05-24","3364","JACOB03@YAHOO.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN MUSICOTERAPIA","2020-12-17","DENISE SCOTT","2020-03-28","5590","NELSONJENNIFER@YAHOO.COM"
"UNIV. NACIONAL DEL COMAHUE","ACTUARIO ","2021-01-19","REBEKAH RIOS","1913-11-02","8309","TIMOTHYEVERETT@GMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN KINESIOLOGÍA Y FISIATRÍA","2021-01-07","MRS. ALEXANDRA RICHARDS","2012-01-09","5871","FSCOTT@HOTMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN CIENCIAS GEOLÓGICAS","2020-09-02","JOSEPH MCCARTHY","1986-03-25","2931","LAURENCHURCH@HOTMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","DISEÑO INDUSTRIAL","2020-12-27","LINDSAY JOHNSON","1911-11-29","3050","RJONES@HOTMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","DISEÑO INDUSTRIAL","2020-11-13","DAVID JOHNSON","2020-10-14","7535","ERIC52@YAHOO.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN MUSICOTERAPIA","2021-01-29","JILL TERRY","2012-02-28","2747","JEFFREYGARNER@HOTMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN CIENCIAS AMBIENTALES","2020-09-04","JASON MONTES","1925-08-09","3194","WBRYANT@HOTMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","CIENCIAS VETERINARIAS","2020-09-26","MARK FAULKNER","1934-01-27","1871","ENGLISHLINDSAY@YAHOO.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN TERAPIA OCUPACIONAL","2021-01-17","BRIAN MYERS","1919-04-29","6734","KNIGHTMATTHEW@YAHOO.COM"
"UNIV. NACIONAL DEL COMAHUE","CONTADOR PÚBLICO ","2020-11-06","KRISTEN DAVIS","1950-10-04","7226","ANTHONYJOHNSON@YAHOO.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN ARTES","2020-10-07","KENNETH GARCIA","1990-09-08","5361","CRAWFORDANGELA@YAHOO.COM"
"UNIV. NACIONAL DEL COMAHUE","CIENCIAS VETERINARIAS","2020-10-20","JOEL DORSEY","1933-04-19","5595","CHRISTOPHER37@GMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN CIENCIAS DE LA EDUCACIÓN ","2020-09-03","IAN FREEMAN","1924-11-28","2630","JOSHUAMORGAN@HOTMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","TÉCNICO PARA BIOTERIOS ","2020-10-12","RACHEL MILLS","1972-07-03","1980","ANDREW99@YAHOO.COM"
"UNIV. NACIONAL DEL COMAHUE","TÉCNICO PARA BIOTERIOS ","2021-01-11","STEPHEN SANCHEZ","1994-11-24","3023","LOWERYSARAH@GMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","TÉCNICO PARA BIOTERIOS ","2020-09-24","BRITTNEY GIBSON","2011-08-03","4159","JOHNNYBRADLEY@HOTMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","AGRONOMÍA","2020-10-29","JAMES TORRES","1982-05-14","9019","VJARVIS@YAHOO.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN ADMINISTRACIÓN ","2020-12-25","NICOLE JOHNSON","1958-05-27","8375","SPENCER19@HOTMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","CONTADOR PÚBLICO ","2020-10-18","CHRISTOPHER MARTINEZ","1923-04-08","6513","MICHAEL37@HOTMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN PLANIFICACIÓN Y DISEÑO DEL PAISAJE","2020-09-09","TRICIA EVANS","1962-05-31","5589","MILLERGREGORY@HOTMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN CIENCIAS AMBIENTALES","2021-01-29","CARRIE JOHNSON","1956-11-30","6305","NMCLEAN@HOTMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","DISEÑO DE IMAGEN Y SONIDO","2020-11-12","MADISON BRENNAN","1933-11-22","3100","CHRISTOPHERSMITH@HOTMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","MEDICINA","2020-10-31","ZACHARY JORDAN","1958-05-16","1742","JACQUELINE73@HOTMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN CIENCIA POLÍTICA ","2021-01-31","THERESA GONZALES","1963-03-25","8208","PALMERLORI@GMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","CIENCIAS VETERINARIAS","2020-10-29","JUSTIN ADAMS","1931-03-25","3526","TODD55@YAHOO.COM"
"UNIV. NACIONAL DEL COMAHUE","MEDICINA","2020-10-11","DEREK WADE","1948-01-27","2821","TIFFANYPEREZ@GMAIL.COM"
"UNIV. NACIONAL DEL COMAHUE","ACTUARIO ","2020-09-22","CLAUDIA PEREZ","1917-08-24","8308","XRICHARDSON@YAHOO.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN CIENCIAS DE LA COMPUTACIÓN","2020-09-08","MICHAEL SIMPSON","1910-08-26","6652","DAVIDGAINES@YAHOO.COM"
"UNIV. NACIONAL DEL COMAHUE","LICENCIATURA EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS","2020-11-06","MATTHEW THOMAS","1994-04-05","5325","JGLASS@YAHOO.COM"
"UNIV. NACIONAL DEL COMAHUE","TÉCNICO PARA BIOTERIOS ","2020-10-01","AMBER GLENN","1939-12-06","2745","CHRISTYADAMS@GMAIL.COM"
